standard_id,initiative_id,s.initiative_name,framework_id,standard_grade_level,standard_statement,standard_code,s.full_code,standard_domain,standard_subdomain,standard_standard
4516,7,Florida BEST,2,8,Number Sense and Operations,MA.8.NSO,BEST.MA.8.NSO,NSO,,
4517,7,Florida BEST,2,8,"Solve problems involving rational numbers, including numbers in scientific notation, and extend the understanding of rational numbers to irrational numbers.",MA.8.NSO.1,BEST.MA.8.NSO.1,NSO,1,
4518,7,Florida BEST,2,8,Extend previous understanding of rational numbers to define irrational numbers within the real number system. Locate an approximate value of a numerical expression involving irrational numbers on a number line.,MA.8.NSO.1.1,BEST.MA.8.NSO.1.1,NSO,1,1
4519,7,Florida BEST,2,8,"Plot, order and compare rational and irrational numbers, represented in various forms.",MA.8.NSO.1.2,BEST.MA.8.NSO.1.2,NSO,1,2
4520,7,Florida BEST,2,8,"Extend previous understanding of the Laws of Exponents to include integer exponents. Apply the Laws of Exponents to evaluate numerical expressions and generate equivalent numerical expressions, limited to integer exponents and rational number bases, with procedural fluency.",MA.8.NSO.1.3,BEST.MA.8.NSO.1.3,NSO,1,3
4521,7,Florida BEST,2,8,Express numbers in scientific notation to represent and approximate very large or very small quantities. Determine how many times larger or smaller one number is compared to a second number.,MA.8.NSO.1.4,BEST.MA.8.NSO.1.4,NSO,1,4
4522,7,Florida BEST,2,8,"Add, subtract, multiply and divide numbers expressed in scientific notation with procedural fluency.",MA.8.NSO.1.5,BEST.MA.8.NSO.1.5,NSO,1,5
4523,7,Florida BEST,2,8,Solve real-world problems involving operations with numbers expressed in scientific notation.,MA.8.NSO.1.6,BEST.MA.8.NSO.1.6,NSO,1,6
4524,7,Florida BEST,2,8,Solve multi-step mathematical and real-world problems involving the order of operations with rational numbers including exponents and radicals.,MA.8.NSO.1.7,BEST.MA.8.NSO.1.7,NSO,1,7
4602,7,Florida BEST,2,9-12,Algebraic Reasoning,MA.912.AR,BEST.MA.912.AR,AR,,
4603,7,Florida BEST,2,9-12,Interpret and rewrite algebraic expressions and equations in equivalent forms.,MA.912.AR.1,BEST.MA.912.AR.1,AR,1,
4677,7,Florida BEST,2,9-12,Solve problems involving sequences and series. ,MA.912.AR.10,BEST.MA.912.AR.10,AR,10,
4678,7,Florida BEST,2,9-12,"Given a mathematical or real-world context, write and solve problems involving arithmetic sequences.",MA.912.AR.10.1,BEST.MA.912.AR.10.1,AR,10,1
4679,7,Florida BEST,2,9-12,"Given a mathematical or real-world context, write and solve problems involving geometric sequences.",MA.912.AR.10.2,BEST.MA.912.AR.10.2,AR,10,2
4680,7,Florida BEST,2,9-12,Recognize and apply the formula for the sum of a finite arithmetic series to solve mathematical and real-world problems.,MA.912.AR.10.3,BEST.MA.912.AR.10.3,AR,10,3
4681,7,Florida BEST,2,9-12,Recognize and apply the formula for the sum of a finite or an infinite geometric series to solve mathematical and real-world problems.,MA.912.AR.10.4,BEST.MA.912.AR.10.4,AR,10,4
4682,7,Florida BEST,2,9-12,"Given a mathematical or real-world context, write a sequence using function notation, defined explicitly or recursively, to represent relationships between quantities from a written description.",MA.912.AR.10.5,BEST.MA.912.AR.10.5,AR,10,5
4683,7,Florida BEST,2,9-12,"Given a mathematical or real-world context, find the domain of a given sequence defined recursively or explicitly.",MA.912.AR.10.6,BEST.MA.912.AR.10.6,AR,10,6
4604,7,Florida BEST,2,9-12,"Identify and interpret parts of an equation or expression that represent a quantity in terms of a mathematical or real-world context, including viewing one or more of its parts as a single entity.",MA.912.AR.1.1,BEST.MA.912.AR.1.1,AR,1,1
4613,7,Florida BEST,2,9-12,"Solve mathematical and real-world problems involving addition, subtraction, multiplication or division of rational algebraic expressions.",MA.912.AR.1.10,BEST.MA.912.AR.1.10,AR,1,10
4614,7,Florida BEST,2,9-12,Apply the Binomial Theorem to create equivalent polynomial expressions.,MA.912.AR.1.11,BEST.MA.912.AR.1.11,AR,1,11
4605,7,Florida BEST,2,9-12,Rearrange equations or formulas to isolate a quantity of interest.,MA.912.AR.1.2,BEST.MA.912.AR.1.2,AR,1,2
4606,7,Florida BEST,2,9-12,"Add, subtract and multiply polynomial expressions with rational number coefficients.",MA.912.AR.1.3,BEST.MA.912.AR.1.3,AR,1,3
4607,7,Florida BEST,2,9-12,Divide a polynomial expression by a monomial expression with rational number coefficients.,MA.912.AR.1.4,BEST.MA.912.AR.1.4,AR,1,4
4608,7,Florida BEST,2,9-12,"Divide polynomial expressions using long division, synthetic division or algebraic manipulation.",MA.912.AR.1.5,BEST.MA.912.AR.1.5,AR,1,5
4609,7,Florida BEST,2,9-12,"Solve mathematical and real-world problems involving addition, subtraction, multiplication or division of polynomials.",MA.912.AR.1.6,BEST.MA.912.AR.1.6,AR,1,6
4610,7,Florida BEST,2,9-12,Rewrite a polynomial expression as a product of polynomials over the real number system.,MA.912.AR.1.7,BEST.MA.912.AR.1.7,AR,1,7
4611,7,Florida BEST,2,9-12,Rewrite a polynomial expression as a product of polynomials over the real or complex number system.,MA.912.AR.1.8,BEST.MA.912.AR.1.8,AR,1,8
4612,7,Florida BEST,2,9-12,"Apply previous understanding of rational number operations to add, subtract, multiply and divide rational algebraic expressions.",MA.912.AR.1.9,BEST.MA.912.AR.1.9,AR,1,9
4615,7,Florida BEST,2,9-12,"Write, solve and graph linear equations, functions and inequalities in one and two variables.",MA.912.AR.2,BEST.MA.912.AR.2,AR,2,
4616,7,Florida BEST,2,9-12,"Given a real-world context, write and solve one-variable multi-step linear equations.",MA.912.AR.2.1,BEST.MA.912.AR.2.1,AR,2,1
4617,7,Florida BEST,2,9-12,"Write a linear two-variable equation to represent the relationship between two quantities from a graph, a written description or a table of values within a mathematical or real-world context.",MA.912.AR.2.2,BEST.MA.912.AR.2.2,AR,2,2
4618,7,Florida BEST,2,9-12,Write a linear two-variable equation for a line that is parallel or perpendicular to a given line and goes through a given point.,MA.912.AR.2.3,BEST.MA.912.AR.2.3,AR,2,3
4619,7,Florida BEST,2,9-12,"Given a table, equation or written description of a linear function, graph that function, and determine and interpret its key features.",MA.912.AR.2.4,BEST.MA.912.AR.2.4,AR,2,4
4620,7,Florida BEST,2,9-12,Solve and graph mathematical and real-world problems that are modeled with linear functions. Interpret key features and determine constraints in terms of the context.,MA.912.AR.2.5,BEST.MA.912.AR.2.5,AR,2,5
4621,7,Florida BEST,2,9-12,"Given a mathematical or real-world context, write and solve one-variable linear inequalities, including compound inequalities. Represent solutions algebraically or graphically.",MA.912.AR.2.6,BEST.MA.912.AR.2.6,AR,2,6
4622,7,Florida BEST,2,9-12,Write two-variable linear inequalities to represent relationships between quantities from a graph or a written description within a mathematical or real-world context.,MA.912.AR.2.7,BEST.MA.912.AR.2.7,AR,2,7
4623,7,Florida BEST,2,9-12,"Given a mathematical or real-world context, graph the solution set to a two-variable linear inequality.",MA.912.AR.2.8,BEST.MA.912.AR.2.8,AR,2,8
4624,7,Florida BEST,2,9-12,"Write, solve and graph quadratic equations, functions and inequalities in one and two variables.",MA.912.AR.3,BEST.MA.912.AR.3,AR,3,
4625,7,Florida BEST,2,9-12,"Given a mathematical or real-world context, write and solve one-variable quadratic equations over the real number system.",MA.912.AR.3.1,BEST.MA.912.AR.3.1,AR,3,1
4634,7,Florida BEST,2,9-12,"Given a mathematical or real-world context, graph the solution set to a two-variable quadratic inequality.",MA.912.AR.3.10,BEST.MA.912.AR.3.10,AR,3,10
4626,7,Florida BEST,2,9-12,"Given a mathematical or real-world context, write and solve one-variable quadratic equations over the real and complex number systems.",MA.912.AR.3.2,BEST.MA.912.AR.3.2,AR,3,2
4627,7,Florida BEST,2,9-12,"Given a mathematical or real-world context, write and solve one-variable quadratic inequalities over the real number system. Represent solutions algebraically or graphically.",MA.912.AR.3.3,BEST.MA.912.AR.3.3,AR,3,3
4628,7,Florida BEST,2,9-12,"Write a quadratic function to represent the relationship between two quantities from a graph, a written description or a table of values within a mathematical or real-world context.",MA.912.AR.3.4,BEST.MA.912.AR.3.4,AR,3,4
4629,7,Florida BEST,2,9-12,"Given the x-intercepts and another point on the graph of a quadratic function, write the equation for the function.",MA.912.AR.3.5,BEST.MA.912.AR.3.5,AR,3,5
4630,7,Florida BEST,2,9-12,"Given an expression or equation representing a quadratic function, determine the vertex and zeros and interpret them in terms of a real-world context.",MA.912.AR.3.6,BEST.MA.912.AR.3.6,AR,3,6
4631,7,Florida BEST,2,9-12,"Given a table, equation or written description of a quadratic function, graph that function, and determine and interpret its key features.",MA.912.AR.3.7,BEST.MA.912.AR.3.7,AR,3,7
4632,7,Florida BEST,2,9-12,Solve and graph mathematical and real-world problems that are modeled with quadratic functions. Interpret key features and determine constraints in terms of the context.,MA.912.AR.3.8,BEST.MA.912.AR.3.8,AR,3,8
4633,7,Florida BEST,2,9-12,"Given a mathematical or real-world context, write two-variable quadratic inequalities to represent relationships between quantities from a graph or a written description.",MA.912.AR.3.9,BEST.MA.912.AR.3.9,AR,3,9
4635,7,Florida BEST,2,9-12,"Write, solve and graph absolute value equations, functions and inequalities in one and two variables.",MA.912.AR.4,BEST.MA.912.AR.4,AR,4,
4636,7,Florida BEST,2,9-12,"Given a mathematical or real-world context, write and solve one-variable absolute value equations.",MA.912.AR.4.1,BEST.MA.912.AR.4.1,AR,4,1
4637,7,Florida BEST,2,9-12,"Given a mathematical or real-world context, write and solve one-variable absolute value inequalities. Represent solutions algebraically or graphically.",MA.912.AR.4.2,BEST.MA.912.AR.4.2,AR,4,2
4638,7,Florida BEST,2,9-12,"Given a table, equation or written description of an absolute value function, graph that function and determine its key features.",MA.912.AR.4.3,BEST.MA.912.AR.4.3,AR,4,3
4639,7,Florida BEST,2,9-12,Solve and graph mathematical and real-world problems that are modeled with absolute value functions. Interpret key features and determine constraints in terms of the context.,MA.912.AR.4.4,BEST.MA.912.AR.4.4,AR,4,4
4640,7,Florida BEST,2,9-12,"Write, solve and graph exponential and logarithmic equations and functions in one and two variables.",MA.912.AR.5,BEST.MA.912.AR.5,AR,5,
4641,7,Florida BEST,2,9-12,Solve one-variable exponential equations using the properties of exponents.,MA.912.AR.5.1,BEST.MA.912.AR.5.1,AR,5,1
4642,7,Florida BEST,2,9-12,Solve one-variable equations involving logarithms or exponential expressions. Interpret solutions as viable in terms of the context and identify any extraneous solutions.,MA.912.AR.5.2,BEST.MA.912.AR.5.2,AR,5,2
4643,7,Florida BEST,2,9-12,"Given a mathematical or real-world context, classify an exponential function as representing growth or decay.",MA.912.AR.5.3,BEST.MA.912.AR.5.3,AR,5,3
4644,7,Florida BEST,2,9-12,"Write an exponential function to represent a relationship between two quantities from a graph, a written description or a table of values within a mathematical or real-world context.",MA.912.AR.5.4,BEST.MA.912.AR.5.4,AR,5,4
4645,7,Florida BEST,2,9-12,"Given an expression or equation representing an exponential function, reveal the constant percent rate of change per unit interval using the properties of exponents. Interpret the constant percent rate of change in terms of a real-world context.",MA.912.AR.5.5,BEST.MA.912.AR.5.5,AR,5,5
4646,7,Florida BEST,2,9-12,"Given a table, equation or written description of an exponential function, graph that function and determine its key features.",MA.912.AR.5.6,BEST.MA.912.AR.5.6,AR,5,6
4647,7,Florida BEST,2,9-12,Solve and graph mathematical and real-world problems that are modeled with exponential functions. Interpret key features and determine constraints in terms of the context.,MA.912.AR.5.7,BEST.MA.912.AR.5.7,AR,5,7
4648,7,Florida BEST,2,9-12,"Given a table, equation or written description of a logarithmic function, graph that function and determine its key features.",MA.912.AR.5.8,BEST.MA.912.AR.5.8,AR,5,8
4649,7,Florida BEST,2,9-12,Solve and graph mathematical and real-world problems that are modeled with logarithmic functions. Interpret key features and determine constraints in terms of the context.,MA.912.AR.5.9,BEST.MA.912.AR.5.9,AR,5,9
4650,7,Florida BEST,2,9-12,Solve and graph polynomial equations and functions in one and two variables.,MA.912.AR.6,BEST.MA.912.AR.6,AR,6,
4651,7,Florida BEST,2,9-12,"Given a mathematical or real-world context, when suitable factorization is possible, solve one-variable polynomial equations of degree 3 or higher over the real and complex number systems.",MA.912.AR.6.1,BEST.MA.912.AR.6.1,AR,6,1
4652,7,Florida BEST,2,9-12,Explain and apply the Remainder Theorem to solve mathematical and real-world problems.,MA.912.AR.6.2,BEST.MA.912.AR.6.2,AR,6,2
4653,7,Florida BEST,2,9-12,Explain and apply theorems for polynomials to solve mathematical and real-world problems.,MA.912.AR.6.3,BEST.MA.912.AR.6.3,AR,6,3
4654,7,Florida BEST,2,9-12,"Given a table, equation or written description of a polynomial function of degree 3 or higher, graph that function and determine its key features.",MA.912.AR.6.4,BEST.MA.912.AR.6.4,AR,6,4
4655,7,Florida BEST,2,9-12,"Sketch a rough graph of a polynomial function of degree 3 or higher using zeros, multiplicity and knowledge of end behavior.",MA.912.AR.6.5,BEST.MA.912.AR.6.5,AR,6,5
4656,7,Florida BEST,2,9-12,Solve and graph mathematical and real-world problems that are modeled with polynomial functions of degree 3 or higher. Interpret key features and determine constraints in terms of the context.,MA.912.AR.6.6,BEST.MA.912.AR.6.6,AR,6,6
4657,7,Florida BEST,2,9-12,Solve and graph radical equations and functions in one and two variables.,MA.912.AR.7,BEST.MA.912.AR.7,AR,7,
4658,7,Florida BEST,2,9-12,Solve one-variable radical equations. Interpret solutions as viable in terms of context and identify any extraneous solutions.,MA.912.AR.7.1,BEST.MA.912.AR.7.1,AR,7,1
4659,7,Florida BEST,2,9-12,"Given a table, equation or written description of a square root or cube root function, graph that function and determine its key features.",MA.912.AR.7.2,BEST.MA.912.AR.7.2,AR,7,2
4660,7,Florida BEST,2,9-12,Solve and graph mathematical and real-world problems that are modeled with square root or cube root functions. Interpret key features and determine constraints in terms of the context.,MA.912.AR.7.3,BEST.MA.912.AR.7.3,AR,7,3
4661,7,Florida BEST,2,9-12,Solve and graph mathematical and real-world problems that are modeled with radical functions. Interpret key features and determine constraints in terms of the context.,MA.912.AR.7.4,BEST.MA.912.AR.7.4,AR,7,4
4662,7,Florida BEST,2,9-12,Solve and graph rational equations and functions in one and two variables.,MA.912.AR.8,BEST.MA.912.AR.8,AR,8,
4663,7,Florida BEST,2,9-12,Write and solve one-variable rational equations. Interpret solutions as viable in terms of the context and identify any extraneous solutions.,MA.912.AR.8.1,BEST.MA.912.AR.8.1,AR,8,1
4664,7,Florida BEST,2,9-12,"Given a table, equation or written description of a rational function, graph that function and determine its key features.",MA.912.AR.8.2,BEST.MA.912.AR.8.2,AR,8,2
4665,7,Florida BEST,2,9-12,Solve and graph mathematical and real-world problems that are modeled with rational functions. Interpret key features and determine constraints in terms of the context.,MA.912.AR.8.3,BEST.MA.912.AR.8.3,AR,8,3
4666,7,Florida BEST,2,9-12,Write and solve a system of two- and three-variable equations and inequalities that describe quantities or relationships.,MA.912.AR.9,BEST.MA.912.AR.9,AR,9,
4667,7,Florida BEST,2,9-12,"Given a mathematical or real-world context, write and solve a system of two-variable linear equations algebraically or graphically.",MA.912.AR.9.1,BEST.MA.912.AR.9.1,AR,9,1
4676,7,Florida BEST,2,9-12,Solve and graph mathematical and real-world problems that are modeled with piecewise functions. Interpret key features and determine constraints in terms of the context.,MA.912.AR.9.10,BEST.MA.912.AR.9.10,AR,9,10
4668,7,Florida BEST,2,9-12,"Given a mathematical or real-world context, solve a system consisting of a two-variable linear equation and a non-linear equation algebraically or graphically.",MA.912.AR.9.2,BEST.MA.912.AR.9.2,AR,9,2
